,gene,importance
2725,Col12a1,0.0020873285659197597
458,Adra2a,0.002083239314135333
2405,Chaf1b,0.002079610612990026
4348,Fam19a2,0.0020765045588155007
2883,Cpsf4l,0.002074427317097067
1524,Bmp3,0.002074232697511764
2645,Cndp1,0.0020722065671748974
3857,Egln3,0.0020694808303618997
1314,B9d1os,0.002069306579037129
46,AC139347.1,0.00206907792628546
1673,C5ar2,0.002068772019383605
5359,Grm1,0.0020670091897115068
5479,H2-Eb1,0.0020668780741222624
2984,Csmd2os,0.0020668699022150664
2206,Cdh9,0.0020648416624291
105,AI849053,0.0020632188553377398
929,Arhgap27os1,0.002062663575083843
1735,Calb1,0.002058983158344411
3227,Dcaf12l2,0.0020566761339510927
644,Alox12,0.0020556433919529157
3849,Egfem1,0.0020553424806313055
138,AY074887,0.00205189004153143
1084,Ascl2,0.0020515372165347346
5327,Grhl3,0.0020500397552978703
1360,Bace2,0.0020489985997908097
4045,Epb41l4a,0.0020423849136581777
881,Aqp5,0.0020412833082958538
5279,Gpr63,0.0020410803810874205
5272,Gpr39,0.0020389725879682227
3853,Egflam,0.0020368062805111243
1849,Casq1,0.0020367993359357915
2578,Clec4n,0.0020363598513229554
860,Apoc1,0.0020354938791106577
1294,B3gnt3,0.0020345462250930483
2560,Cldn23,0.0020332503374767604
3130,Cyp2c23,0.002032217518693104
676,Amn,0.002031047151356169
3283,Ddit4l,0.0020300099115790823
2028,Ccl12,0.0020296618351273443
742,Ankrd34c,0.00202940544844242
5214,Gpc6,0.0020283872912128294
4454,Far1os,0.0020274646896156455
1860,Catsperz,0.002025030780011699
1850,Casq2,0.002024848972232292
1795,Caps2,0.0020235605766370317
5516,Hap1,0.0020233199947227035
2526,Ckap2l,0.002018744354632322
1811,Car5b,0.0020157605487441067
4885,Gad2,0.002014148987642639
4228,F2r,0.002011213029442777
344,Adad1,0.0020076056823157907
2873,Cpne7,0.0020069803265430155
4670,Flnc,0.0020066717243186405
4221,Eya4,0.0020056027174644316
1881,Cbr2,0.002005418486884038
23,AC116487.2,0.002003356796632808
4877,Gabrg1,0.002003203677487132
3293,Ddx11,0.0020031354747771153
3939,Elfn1,0.0019993891677337243
228,Abra,0.0019990420398381305
4308,Fam163a,0.0019988458073419346
3451,Dkkl1,0.001997893775196414
703,Angpt2,0.0019978376685810184
4193,Exoc3l,0.001997212916851715
2270,Ceacam1,0.0019943826953863816
371,Adamts16,0.0019933085138234144
4595,Fgf1,0.0019931911016283976
485,Afmid,0.0019922844014392004
880,Aqp4,0.001990972698306146
3114,Cybrd1,0.0019875829603901553
2570,Clec18a,0.001986973001557254
1867,Cavin4,0.0019869541564834048
2357,Ces4a,0.0019851623344859888
1522,Bmp2,0.0019850517126203115
1071,Asb16,0.001983598111139261
4087,Epsti1,0.001982093842287938
2712,Cobll1,0.001980011357053252
3513,Dnah6,0.001978254065215506
4975,Gck,0.0019780825482105203
5179,Golt1a,0.0019741956463722185
2134,Cd72,0.0019718830293306987
5263,Gpr21,0.001965386344943334
5459,Gulp1,0.0019638597731564096
5151,Gng7,0.0019626598976302777
2743,Col3a1,0.0019616843694579126
1298,B3gnt7,0.001961561304177111
1210,Atp6ap1l,0.001960107441522794
1656,C1qtnf9,0.001956786561042179
4656,Fkbp6,0.0019566215447053936
2396,Cgn,0.0019558079099775165
3345,Dennd2c,0.0019556389320463377
361,Adam4,0.001954579750299082
5296,Gpsm1,0.001952378635502332
830,Apaf1,0.0019520689554147475
5404,Gstp2,0.0019510071597513448
2236,Cdk6,0.0019479110417661312
35,AC124739.2,0.0019475023560044883
5067,Gjb2,0.0019468225640920133
581,Akr1c14,0.0019466514018259419
4480,Fbln2,0.0019432841116595728
5491,H2-T23,0.0019420054400081028
2061,Ccnjl,0.001940540205468136
1161,Atoh7,0.0019390480031156133
2758,Col6a6,0.0019371452149203267
2178,Cdc6,0.0019366241523132446
335,Acvr1c,0.0019365819330894793
4118,Erich2,0.0019333380653670175
5149,Gng4,0.0019322356986722945
2556,Cldn15,0.001930877749350776
5229,Gpnmb,0.0019302483709342099
5442,Gtse1,0.0019301085710825975
3079,Cux2,0.0019300810466967727
1231,Atp7b,0.0019294870238705491
1257,Atxn7l1os2,0.0019263740079965715
545,Airn,0.0019262421297302494
17,AC102334.1,0.0019262171473902186
2201,Cdh4,0.0019259503562177695
2896,Cracr2a,0.001925698722481939
1679,CAAA01147332.1,0.0019250683303059027
5290,Gprc5c,0.001924293483786216
3736,Dynlt1b,0.0019235119052723308
4143,Esr2,0.001922951526766975
2734,Col1a2,0.0019210820333538505
3848,Egf,0.001919923278078263
3722,Dydc2,0.0019179114066768524
3566,Dnase1l3,0.0019175533717253257
2480,Chrnb1,0.001917029171461585
2074,Ccr4,0.0019145199699965717
3734,Dynlrb2,0.0019114689092776464
1588,Brinp3,0.0019112667217572172
2870,Cpne4,0.001911081329519398
2288,Celsr1,0.0019108631099474759
2045,Ccnb1,0.00190595932046129
2451,Chmp4c,0.0019052618243849267
565,Akap2,0.001904828258454092
4593,Fgd5,0.0019048003721975919
645,Alox12b,0.0019044295983471052
1659,C1s1,0.0019022103634869355
5326,Grhl2,0.001901585990041739
1458,Bdkrb2,0.001899780573206531
95,AI467606,0.0018996371581920727
1216,Atp6v0c,0.0018993892664687724
3633,Dppa4,0.001899313055294071
4194,Exoc3l2,0.0018973305402924683
2766,Colec11,0.0018966610196519532
4416,Fam71f2,0.0018939835939791015
5454,Gucy2e,0.0018936613547680477
1162,Atoh8,0.0018920357814621168
4882,Gabrr3,0.0018890174371220762
5095,Glis1,0.0018879139864830551
1698,Cachd1,0.0018855000599733852
5069,Gjc1,0.00188516531198068
651,Alpk2,0.0018846503797846385
1787,Capn3,0.001883303634870618
2225,Cdk2,0.0018828664534858936
5362,Grm4,0.0018828336991156057
1105,Aspn,0.0018826885439229425
5057,Gipc2,0.001882628144012692
4983,Gcom1,0.0018812759033530221
808,Ap1s2,0.0018791044922888177
1083,Ascl1,0.0018777355762676059
2,A2ml1,0.0018757557208117445
407,Adcy7,0.001875409868480027
756,Ankrd55,0.0018743170364221246
2868,Cpne2,0.0018733070235470817
2960,Cryga,0.0018723421948274531
1589,Brip1,0.0018721293190683151
4124,Ermap,0.001871335829697572
839,Apcdd1,0.0018703235254912132
5407,Gstt3,0.0018699075620498696
3743,Dysf,0.00186963690499092
3023,Ctf2,0.0018694273945570807
116,AL603867.1,0.0018672831508109327
4481,Fbln5,0.0018669255914664025
1529,Bmp8b,0.0018648190861064162
84,AC166832.3,0.0018647739375519342
4726,Foxd1,0.0018599154133435124
389,Adap2,0.0018584173013660437
2654,Cnih3,0.0018576690715059827
2031,Ccl24,0.0018574288913359278
2509,Cidea,0.0018566600400099747
2728,Col15a1,0.0018547949503957273
2046,Ccnb1ip1,0.0018542608620786463
4347,Fam19a1,0.0018537020596561824
4479,Fbln1,0.0018536185236330102
320,Actn2,0.0018528772030323042
4690,Fmo1,0.001852314010081464
1530,Bmper,0.0018514175312230735
2076,Ccr9,0.0018496125602187811
3948,Elmo3,0.0018444938317156464
2275,Cebpd,0.001844485507818854
759,Ankrd63,0.001843700424751381
5064,Gja5,0.0018422576255734443
343,Ada,0.001841989406071028
4061,Epha8,0.0018406740368988198
2340,Cep76,0.0018404750502264162
3310,Ddx4,0.0018392013693032826
3829,Efemp1,0.0018382931508684787
2065,Ccno,0.0018382710759759808
4787,Fsbp,0.0018377412739637128
354,Adam2,0.0018364468235842924
4758,Fras1,0.0018358142035337535
1627,Btk,0.001834928703903439
1001,Arl5c,0.0018334880231269876
3127,Cyp27a1,0.0018325270279930753
2047,Ccnb2,0.0018316846890109517
59,AC154808.1,0.0018305101136033347
321,Actn3,0.0018287005432830814
4844,Fzd7,0.0018282986162485803
401,Adcy10,0.0018272629669993329
1569,Brca1,0.0018247921938242392
1543,Boc,0.0018234029391722111
16,AC102103.1,0.0018203762341016266
5464,Gypc,0.0018201115335291698
4414,Fam71d,0.001817922741037098
5380,Gsg1l,0.0018178122280786972
633,Alkal2,0.0018126032584158981
1859,Catsperg1,0.0018119660224471647
4441,Fanca,0.0018113175188727917
4509,Fbxo15,0.0018095792561427131
114,AL591952.3,0.0018087727116644827
165,Abca6,0.0018086850149235324
3999,Emx2os,0.0018083685981496397
655,Als2cl,0.001807992113964627
429,Adgrg6,0.0018072315996719526
1650,C1qtnf1,0.0018068973150099925
2964,Crym,0.0018039621821516008
2511,Cilp2,0.0018031303584630342
766,Ankub1,0.001802639277198878
5519,Hapln3,0.0018006566593466292
4761,Frem1,0.0017993661407312957
4732,Foxj1,0.0017991225292782712
3212,Dbil5,0.0017987566465238703
2543,Clcf1,0.0017982541134679694
296,Acpp,0.0017968171934497161
4176,Evc2,0.00179620655917302
1073,Asb2,0.0017957283142562084
167,Abca8a,0.0017953806741320697
2153,Cdc20,0.0017929761551450638
4330,Fam183b,0.001792513006221518
4737,Foxl2,0.0017921464418113081
1921,Ccdc129,0.0017911250427167487
5247,Gpr156,0.0017894908868584594
4375,Fam221a,0.0017894639955054153
1379,Bank1,0.0017889704616442653
21,AC113587.1,0.0017888183112036845
4883,Gad1,0.0017881715097291632
4332,Fam184b,0.0017880347165361884
4628,Fhl4,0.0017880066263466015
469,Aebp1,0.0017866753757927363
2209,Cdhr3,0.0017856114746045138
768,Anln,0.001784589644049467
3508,Dnah17,0.0017841446609554992
4031,Entpd3,0.0017815021162439619
5248,Gpr157,0.0017809023729058395
1684,CT025678.1,0.0017788646461446359
284,Acot5,0.0017778301950493462
1441,Bcl3,0.0017777035485566357
3122,Cyp11a1,0.0017774716639819266
5508,Hacd4,0.0017757315401629862
463,Adrb3,0.0017752856183340174
2601,Clnk,0.001773615304614037
2699,Cntnap4,0.00177318150962973
1710,Cacna2d2,0.0017731751624260302
5554,Hcn1,0.0017731077239677264
63,AC158605.1,0.0017730320571921032
5310,Gramd1c,0.0017696544413660323
2297,Cenpf,0.0017695279912370958
2132,Cd7,0.0017663627017364641
5586,Heatr4,0.0017651700758128197
44,AC133868.2,0.00176323943333663
3517,Dnah8,0.001762748269292464
1124,Atcayos,0.0017620454465999782
786,Anxa11os,0.0017619954657118492
2854,Cpb2,0.0017609458448398336
5273,Gpr4,0.001759988202965226
28,AC121788.1,0.0017584576795757322
3247,Dclk3,0.0017581878993694479
405,Adcy5,0.0017561528906233081
4795,Fstl1,0.0017541704757169118
1693,Cabp1,0.0017504125222812365
1546,Bok,0.0017499401407459058
54,AC153140.2,0.0017499051933294496
3364,Des,0.0017478050556870566
2363,Cfap126,0.0017473459483079191
794,Anxa9,0.0017471202949648475
4535,Fbxo5,0.0017455188926372572
4188,Exo1,0.0017454976004447277
4981,Gcnt2,0.0017453023599800668
4078,Epor,0.0017418675647228052
3993,Emp1,0.0017402446126936403
2136,Cd79b,0.0017384900022375206
2400,Ch25h,0.0017359966797202437
4716,Folr2,0.0017358030839345698
4845,Fzd8,0.001734825225830284
2713,Coch,0.001733316776910049
72,AC161607.1,0.001733193918527231
2959,Crybg3,0.0017298673120111612
3239,Dcc,0.0017296017982606211
2176,Cdc45,0.0017281234761603885
3628,Dpp4,0.0017269430839924353
4677,Flt3,0.001725645289961612
2553,Cldn11,0.0017255785857785326
58,AC154683.1,0.001725528440799502
4927,Gapdhs,0.0017254948987306608
4426,Fam83h,0.001724613267678352
1262,Aunip,0.001723519147584682
4126,Ermn,0.00172315369544708
348,Adam12,0.001719088937771545
3953,Eln,0.001718731875248106
883,Aqp9,0.001718564281134677
1857,Catsperd,0.00171772146582562
1613,Btbd16,0.001716116883156015
646,Alox5,0.0017135667164728664
616,Aldoart2,0.0017132873410002965
5250,Gpr160,0.001712887261154572
4283,Fam129c,0.001712193643104393
631,Alk,0.0017099242567178948
713,Ankef1,0.0017088345300912788
37,AC127341.5,0.0017071533626835875
60,AC156026.1,0.001705560810086249
2892,Cpxm2,0.001704802400311635
3501,Dnaaf3,0.0017034500127218262
1672,C5ar1,0.0017029399412003838
5379,Gsg1,0.0017017854301316112
2397,Cgnl1,0.0017015782265766368
4456,Far2os1,0.0017014281799039106
5543,Hbq1a,0.0016974559862616193
5065,Gja6,0.0016967689495171342
2683,Cnr1,0.0016966650418213738
2383,Cfap74,0.0016966001365265188
15,AC100400.1,0.001696441192336961
693,Anapc15-ps,0.0016943892776524836
861,Apoc3,0.001687598184691808
2961,Crygn,0.0016871979470385197
1485,Bhlhe22,0.0016869187052610361
3750,E2f2,0.0016846146412473253
5524,Has1,0.0016840709695228977
3589,Dock10,0.001683660767656897
617,Aldob,0.0016816231481072011
4326,Fam178b,0.0016810456293092212
2203,Cdh6,0.0016805232802663984
380,Adamts6,0.0016803004893453043
2846,Cox7b2,0.0016797913170811727
3133,Cyp2j12,0.001679038867315733
3240,Dcdc2a,0.0016769875022458129
4328,Fam181a,0.001675593072256629
5059,Gipr,0.0016747659498774553
3510,Dnah2os,0.0016731521352049846
1334,BC030499,0.0016728113752231739
3051,Ctsk,0.0016722542422738058
1658,C1rl,0.001670357686693544
2752,Col5a3,0.0016702881270037908
2223,Cdk18,0.0016695028341839435
527,Ahi1,0.0016684560251363305
2727,Col14a1,0.001667925562752947
4396,Fam43a,0.0016667729609599587
1374,Baiap2l2,0.0016667049353110183
4195,Exoc3l4,0.0016664109639215811
5008,Gen1,0.0016660181858196292
4837,Fzd1,0.0016645694465795206
925,Arhgap24,0.0016622787351008906
673,Amigo3,0.001661495478197826
4918,Galntl6,0.0016612768002491653
4798,Fstl5,0.001660960429336939
1106,Asprv1,0.001660453104374175
299,Acsbg2,0.0016572924763238522
3616,Dpf3,0.0016568254117263251
497,Ager,0.0016559215912885247
2748,Col4a5,0.0016537921934798383
2183,Cdca7,0.0016537476607873173
4448,Fanci,0.0016528822180157355
1733,Cadps2,0.00165174663068616
2024,Cchcr1,0.0016509963906217921
1415,Bcas1,0.0016492293434000004
267,Ache,0.0016481148945934035
4342,Fam196a,0.0016474637953947252
706,Angptl4,0.0016462637830908485
1851,Cast,0.0016460497197067331
103,AI839979,0.00164563705197447
4780,Frrs1,0.0016448793865716871
462,Adrb2,0.0016440086724764185
3270,Dcx,0.0016438697204300867
4440,Fan1,0.0016415766352880301
1385,Barx2,0.001641114433910809
5259,Gpr182,0.0016404365299952576
2478,Chrna7,0.0016392725007578703
25,AC118008.1,0.0016378285247415714
2822,Cort,0.0016359287444541078
1928,Ccdc14,0.0016351762057767423
3716,Dusp9,0.0016345800757658117
2872,Cpne6,0.0016320298379908246
583,Akr1d1,0.001631187208309408
1188,Atp2b4,0.0016298243514034257
2726,Col13a1,0.0016297798836534217
1585,Bricd5,0.0016292541044423486
2924,Crhr1,0.0016287442016552456
1025,Armh1,0.0016270163749805137
4681,Flvcr2,0.0016268339102572602
4998,Gdpd3,0.0016250282433642378
5517,Hapln1,0.0016234782345424465
359,Adam32,0.0016211276370538766
3645,Dqx1,0.0016209194549960068
4997,Gdpd2,0.0016204197001106657
5262,Gpr20,0.0016203355938502009
3852,Egfl8,0.0016202733673399245
4424,Fam83d,0.001618698487730478
3191,Dalir,0.0016180004793143266
1832,Casc1,0.0016161010636714986
234,Abtb2,0.0016155814559942587
4162,Etnk2,0.0016141463259762116
1342,BC037039,0.001613775811234241
408,Adcy8,0.001611996212812429
4500,Fbxl22,0.001611860356548957
921,Arhgap20os,0.0016116080486414906
1854,Catip,0.0016109152749563705
3,A4galt,0.0016095925203685956
2730,Col17a1,0.0016093716939175906
19,AC110166.2,0.0016089540670969258
5556,Hcn3,0.0016073824058384452
2458,Chn2,0.0016072627549999123
1968,Ccdc3,0.0016066724971758159
456,Adra1b,0.0016047861316743533
2120,Cd44,0.0016016090194791851
2908,Creb3l1,0.0015995767836635014
4177,Evi2,0.0015992708282104597
5066,Gjb1,0.0015984990718813583
2339,Cep72,0.001596914605462633
4870,Gabra5,0.001595660125506451
2651,Cngb3,0.0015953832522204031
1173,Atp13a4,0.0015926407774382691
4843,Fzd6,0.0015923551404654426
34,AC124561.1,0.0015920987633099744
3288,Ddr2,0.001592076070734761
607,Aldh3b1,0.0015913228975551778
5555,Hcn2,0.0015909647860059618
1648,C1ql3,0.0015883073805345212
556,Ak9,0.00158810120424606
2842,Cox7a1,0.0015873778619820184
169,Abca9,0.0015868611264456863
1335,BC030500,0.001584812334443957
4613,Fgfr1,0.0015832331189922922
3382,Dgkeos,0.0015831855016349276
783,Antxr2,0.0015829049499358444
1389,Batf3,0.0015827380895631733
3515,Dnah7b,0.001581439560452669
4281,Fam129a,0.0015812772775747287
1191,Atp4a,0.0015801866388131726
5400,Gstm7,0.0015798844418500374
4741,Foxo1,0.0015785509930636458
2740,Col26a1,0.0015767481166643104
1387,Batf,0.00157599733585295
370,Adamts15,0.0015750833800936455
3479,Dlx6os1,0.0015749051331801337
185,Abcc6,0.0015745543396625734
4092,Erbb2,0.0015743900216891064
1477,Bfsp1,0.0015741809504315222
2751,Col5a2,0.001573271209859605
4167,Etv1,0.0015732664935261512
2252,Cdkn2c,0.0015711656104809247
1705,Cacna1g,0.001570323324715987
4729,Foxf1,0.0015695536397185316
4399,Fam46a,0.0015690753996992093
449,Adora3,0.0015689309412824223
5199,Gpat3,0.0015687907193053688
1085,Ascl4,0.0015682726802953714
5028,Ggn,0.0015666473535619666
3153,Cysltr1,0.00156393438017391
492,Agbl1,0.0015632493009199106
719,Ankmy1,0.001563147999561074
2128,Cd59b,0.0015630728104481253
2315,Cep112,0.0015629258417030377
378,Adamts4,0.0015621186424904056
189,Abcd2,0.0015612787995402475
110,AL589670.5,0.001560581285548906
2364,Cfap157,0.0015603259639283482
3044,Ctrl,0.0015590120752531726
4829,Fxyd5,0.001558523824856192
1054,Art3,0.0015569873648357204
2248,Cdkn1c,0.0015563961107843657
2161,Cdc34b,0.00155604070671902
43,AC133505.1,0.00155436584039974
5520,Hapln4,0.0015536714803075055
2695,Cntn6,0.001553409771895072
4391,Fam26f,0.0015511887202307082
2555,Cldn14,0.0015511166209089798
4186,Exd1,0.001550995399723742
3679,Dtnbos,0.0015500445687036985
5396,Gstm2,0.0015499785154338883
3839,Efna4,0.0015495717552882866
171,Abcb11,0.0015491023285878977
1791,Capn9,0.001547396812170369
5482,H2-M3,0.0015471008018508963
390,Adap2os,0.0015462833649846565
4086,Eps8l3,0.0015452334509150289
971,Arhgef5,0.0015448229234009832
1527,Bmp6,0.0015434668557671358
4907,Galnt14,0.0015427830450695696
2852,Cpa3,0.0015405191696490914
1442,Bcl6,0.0015400061470306416
5269,Gpr35,0.0015396936998546824
5075,Gk5,0.0015389143487879284
5035,Ggta1,0.0015379262865704677
4915,Galnt6,0.0015373162126370364
873,Appbp2os,0.0015370089843509778
561,Akap12,0.0015365270854068055
1408,Bc1,0.0015364862779598655
5572,Hdac9,0.0015360060174782514
5525,Has3,0.0015358970248752373
2191,Cdh13,0.001534302905011469
1918,Ccdc125,0.0015337879607364034
1532,Bmpr1b,0.0015336829984027574
4591,Fgd3,0.001533537025128613
972,Arhgef6,0.0015333834374527083
1495,Bid,0.0015292267951594934
159,Abca16,0.0015290782442280194
1666,C2cd4c,0.0015271821847589514
4089,Eqtn,0.0015265421684065473
3831,Efhc1,0.0015260578754484515
4738,Foxm1,0.0015259856248322809
4027,Enpp6,0.0015257745779172866
382,Adamts9,0.0015254059675634973
5298,Gpsm3,0.0015253722223952605
1287,B3galt5,0.0015246763881603767
3022,Ctf1,0.001523926244101071
5466,Gys2,0.0015236907252106275
1354,BC055324,0.001523598982428145
3819,Efcab11,0.0015232116977913724
555,Ak8,0.0015232045570877793
2205,Cdh8,0.0015226335259306387
4797,Fstl4,0.0015218058083903883
4093,Erbb3,0.0015218040114693592
1109,Ass1,0.0015214025530571734
2874,Cpne8,0.001520480156708587
798,Aox2,0.0015190052595345756
1087,Asf1b,0.001517923346355744
9,AB124611,0.0015174205552480296
99,AI593442,0.0015173947257618712
4957,Gbe1,0.0015172500441820466
2377,Cfap57,0.0015167463319113346
4522,Fbxo32,0.0015160308053727895
5325,Grhl1,0.0015144186684339482
2119,Cd40,0.0015137257692594175
3986,Emilin2,0.0015135882266643199
5270,Gpr37,0.0015125317503520922
2562,Cldn34c1,0.0015125061322798236
264,Ace2,0.0015107085113698628
4485,Fbp1,0.0015101208673753458
3185,Dact2,0.0015096009813393343
5399,Gstm6,0.001509596935391662
2519,Cish,0.0015094759392232475
4534,Fbxo47,0.0015089863428792345
3827,Efcab9,0.001507846701038351
4991,Gdf11,0.0015077243396263663
3098,Cxxc4,0.0015070321421224964
2382,Cfap70,0.0015056488227135135
67,AC160562.1,0.0015042098101613049
2694,Cntn5,0.0015036982510772765
4959,Gbp2,0.0015036046232230413
3175,D7Ertd443e,0.001503412083970413
3399,Dhrs11,0.0015031933980854727
4490,Fbxl13,0.0015024200377505544
2572,Clec2d,0.0015021324114004118
4420,Fam78a,0.0015014605046597095
5334,Grid2,0.0015007474366757465
787,Anxa2,0.0015005882367590058
1528,Bmp7,0.0014999327851981433
2494,Chst8,0.0014991841247399375
731,Ankrd2,0.0014990853088354217
758,Ankrd61,0.0014987573192243137
56,AC154378.1,0.0014971798796929888
4381,Fam228a,0.0014971577969822034
4911,Galnt18,0.0014970278601941036
653,Alpl,0.0014968734193186427
5607,Henmt1,0.0014968032007379693
1012,Armc3,0.001496588756703515
5455,Gucy2g,0.0014950472735844724
1741,Calcrl,0.0014947472166789556
2192,Cdh15,0.0014946560497980795
933,Arhgap30,0.0014932800457309195
3832,Efhc2,0.0014928001210258893
1100,Aspdh,0.0014927458190808715
849,Apln,0.0014920072385028315
49,AC140304.1,0.0014892350771115957
3998,Emx2,0.0014887404723779969
154,Aass,0.0014886523312116907
1509,Blnk,0.0014880367617045233
5340,Grik4,0.0014871819188190653
4793,Fsip1,0.0014861994155557345
1377,Bambi,0.0014852008034413069
1153,Atg9b,0.0014834597261737087
123,AU023762,0.0014820364877196773
2660,Cnn2,0.00148189168850948
4313,Fam167b,0.0014818375533203316
5245,Gpr153,0.0014815483725608614
2150,Cdc14a,0.001481325893154454
987,Arl10,0.00148102879798267
1964,Ccdc24,0.001480719664228131
4400,Fam46c,0.0014797631168755915
5083,Glb1l3,0.0014797017307241274
2428,Chek1,0.0014779990280930858
332,Actrt3,0.0014774786790677514
