start_node,end_node,path,path_length,edges_used,replaced_path,replaced_start_node
10704,338,10704→463→466→496345668→603→449→129→338,7,8,DG-po→CA3→alv→LGd-co→fi→vhc→V3→SFO,DG-po
10704,1072,10704→463→632→10703→1072,4,5,DG-po→CA3→DG-sg→DG-mo→MGd,DG-po
10704,672,10704→632→10703→382→579→131→672,6,12,DG-po→DG-sg→DG-mo→CA1→ec→LA→CP,DG-po
10704,484682520,10704→632→10703→382→579→131→672→484682520,7,11,DG-po→DG-sg→DG-mo→CA1→ec→LA→CP→or,DG-po
10704,6,10704→632→10703→382→579→131→672→484682520→6,8,12,DG-po→DG-sg→DG-mo→CA1→ec→LA→CP→or→int,DG-po
10704,1022,10704→632→10703→382→579→131→672→484682520→6→1022,9,13,DG-po→DG-sg→DG-mo→CA1→ec→LA→CP→or→int→GPe,DG-po
463,606826647,463→466→603→449→310→436→606826647,6,20,CA3→alv→fi→vhc→SF→fx→MMl,CA3
463,525,463→466→603→449→310→436→606826647→525,7,24,CA3→alv→fi→vhc→SF→fx→MMl→SUM,CA3
463,54,463→466→603→310→564→258→596→54,7,30,CA3→alv→fi→SF→MS→LSr→NDB→mfb,CA3
463,673,463→466→603→310→436→576073704→194→210→525→673,9,26,CA3→alv→fi→SF→fx→PeF→LHA→LM→SUM→mp,CA3
463,946,463→466→603→310→436→576073704→262→685→366→1077→181→946,11,57,CA3→alv→fi→SF→fx→PeF→RT→VM→SMT→PR→RE→PH,CA3
463,298,463→466→603→310→564→596→298,6,14,CA3→alv→fi→SF→MS→NDB→MA,CA3
463,749,463→466→603→310→436→576073704→614→194→210→525→673→54→749,12,28,CA3→alv→fi→SF→fx→PeF→TU→LHA→LM→SUM→mp→mfb→VTA,CA3
463,681,463→466→603→310→436→576073704→194→210→525→673→54→681,11,36,CA3→alv→fi→SF→fx→PeF→LHA→LM→SUM→mp→mfb→mtg,CA3
463,181,463→466→603→310→581→436→576073704→614→194→210→525→673→54→946→560581559→181,15,31,CA3→alv→fi→SF→TRS→fx→PeF→TU→LHA→LM→SUM→mp→mfb→PH→Xi→RE,CA3
463,560581559,463→466→603→310→581→436→576073704→262→685→366→1077→181→560581559,12,29,CA3→alv→fi→SF→TRS→fx→PeF→RT→VM→SMT→PR→RE→Xi,CA3
463,403,463→466→603→310→564→596→390→403,7,21,CA3→alv→fi→SF→MS→NDB→SO→MEA,CA3
10704,484682516,10704→463→466→603→250→484682516,5,13,DG-po→CA3→alv→fi→LSc→ccb,DG-po
10704,436,10704→463→466→603→310→436,5,8,DG-po→CA3→alv→fi→SF→fx,DG-po
10704,210,10704→463→466→603→310→436→194→210,7,15,DG-po→CA3→alv→fi→SF→fx→LHA→LM,DG-po
10704,749,10704→463→466→603→310→436→194→210→525→673→749,10,18,DG-po→CA3→alv→fi→SF→fx→LHA→LM→SUM→mp→VTA,DG-po
10704,673,10704→463→466→603→310→436→194→210→525→673,9,16,DG-po→CA3→alv→fi→SF→fx→LHA→LM→SUM→mp,DG-po
10704,679,10704→463→466→603→310→436→194→210→606826647→525→673→749→679,12,20,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→CS,DG-po
10704,238,10704→463→466→603→310→436→194→210→606826647→525→673→749→679→238,13,21,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→CS→RPO,DG-po
10704,681,10704→463→466→603→310→436→194→210→606826647→525→673→749→681,12,20,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→mtg,DG-po
10704,946,10704→463→466→603→310→436→606826647→606826651→525→673→749→681→946,12,26,DG-po→CA3→alv→fi→SF→fx→MMl→MMm→SUM→mp→VTA→mtg→PH,DG-po
10704,604,10704→463→466→603→310→436→194→210→606826647→525→673→749→679→238→872→898→604,16,25,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→CS→RPO→DR→PCG→NI,DG-po
10704,898,10704→463→466→603→310→436→194→210→606826647→525→673→749→679→238→872→898,15,27,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→CS→RPO→DR→PCG,DG-po
10704,595,10704→463→466→603→310→436→194→210→606826647→525→673→749→595,12,20,DG-po→CA3→alv→fi→SF→fx→LHA→LM→MMl→SUM→mp→VTA→fr,DG-po
10704,292,10704→632→10703→403→292,4,26,DG-po→DG-sg→DG-mo→MEA→BA,DG-po
10704,327,10704→463→466→603→310→564→596→298→23→327,9,21,DG-po→CA3→alv→fi→SF→MS→NDB→MA→AAA→BMAa,DG-po
10704,268,10704→463→466→603→310→564→596→403→268,8,13,DG-po→CA3→alv→fi→SF→MS→NDB→MEA→NLOT2,DG-po
484682516,466,484682516→466,1,1,ccb→alv,ccb
382,441,382→466→986→940→441,4,7,CA1→alv→ccs→cing→VISam6b,CA1
466,260,466→603→258→596→403→260,5,21,alv→fi→LSr→NDB→MEA→NLOT1,alv
463,1037,463→10703→502→1037,3,9,CA3→DG-mo→SUB→POST,CA3
632,250,632→463→466→603→250,4,6,DG-sg→CA3→alv→fi→LSc,DG-sg
632,258,632→10704→463→466→603→250→258,6,11,DG-sg→DG-po→CA3→alv→fi→LSc→LSr,DG-sg
632,530,632→10704→463→466→581→530,5,6,DG-sg→DG-po→CA3→alv→TRS→df,DG-sg
632,982,632→10704→463→423→382→982,5,9,DG-sg→DG-po→CA3→CA2→CA1→FC,DG-sg
10704,982,10704→632→10703→382→982,4,5,DG-po→DG-sg→DG-mo→CA1→FC,DG-po
10704,98,10704→463→466→603→449→581→250→484682516→98,8,10,DG-po→CA3→alv→fi→vhc→TRS→LSc→ccb→SEZ,DG-po
382,628,382→502→628,2,2,CA1→SUB→NOT,CA1
382,656,382→502→542→588→935→211→656,6,9,CA1→SUB→RSPv1→ACAv1→ACAd1→ACAd2/3→MOs1,CA1
1084,940,1084→1037→971→940,3,3,PRE→POST→fp→cing,PRE
1084,590,1084→1037→971→590,3,5,PRE→POST→fp→RSPv6a,PRE
1084,673,1084→743→443→971→466→250→258→310→436→576073704→614→194→210→525→673,14,30,PRE→ENTm6→dhc→fp→alv→LSc→LSr→SF→fx→PeF→TU→LHA→LM→SUM→mp,PRE
1084,607344850,1084→743→443→971→466→250→258→310→436→576073704→614→194→210→525→607344850,14,37,PRE→ENTm6→dhc→fp→alv→LSc→LSr→SF→fx→PeF→TU→LHA→LM→SUM→IPI,PRE
1084,607344846,1084→743→443→971→466→250→258→310→436→576073704→614→194→210→525→607344850→607344846,15,37,PRE→ENTm6→dhc→fp→alv→LSc→LSr→SF→fx→PeF→TU→LHA→LM→SUM→IPI→IPL,PRE
743,986,743→28→579→312782648→312782652→484682520→971→986,7,13,ENTm6→ENTl6a→ec→VISpor6a→VISpor6b→or→fp→ccs,ENTm6
743,607344850,743→28→579→312782648→312782652→484682520→971→466→603→310→436→194→606826647→525→607344838→607344850,15,38,ENTm6→ENTl6a→ec→VISpor6a→VISpor6b→or→fp→alv→fi→SF→fx→LHA→MMl→SUM→IPC→IPI,ENTm6
727,1037,727→843→1084→1037,3,3,ENTm5→PAR→PRE→POST,ENTm5
727,312782652,727→743→28→312782652,3,4,ENTm5→ENTm6→ENTl6a→VISpor6b,ENTm5
727,525,727→743→28→312782652→484682520→971→466→603→250→258→310→436→194→210→525,14,41,ENTm5→ENTm6→ENTl6a→VISpor6b→or→fp→alv→fi→LSc→LSr→SF→fx→LHA→LM→SUM,ENTm5
727,210,727→743→28→312782652→484682520→971→466→603→250→258→310→436→194→210,13,41,ENTm5→ENTm6→ENTl6a→VISpor6b→or→fp→alv→fi→LSc→LSr→SF→fx→LHA→LM,ENTm5
463,312782648,463→423→382→466→971→579→484682520→484682524→786→312782648,9,13,CA3→CA2→CA1→alv→fp→ec→or→ar→TEa6b→VISpor6a,CA3
463,484682524,463→423→382→466→971→579→484682520→484682524,7,10,CA3→CA2→CA1→alv→fp→ec→or→ar,CA3
463,312782594,463→423→382→971→484682520→312782598→312782594,6,10,CA3→CA2→CA1→fp→or→VISli6b→VISli6a,CA3
463,312782598,463→423→382→971→484682520→312782598,5,9,CA3→CA2→CA1→fp→or→VISli6b,CA3
463,6,463→466→603→310→436→802→6,6,18,CA3→alv→fi→SF→fx→sm→int,CA3
463,1022,463→466→603→310→436→802→262→6→1022,8,17,CA3→alv→fi→SF→fx→sm→RT→int→GPe,CA3
10704,125,10704→463→466→603→310→564→596→689→125,8,21,DG-po→CA3→alv→fi→SF→MS→NDB→VLPO→opt,DG-po
10704,52,10704→632→10703→484682470→502→466→28→139→52,8,8,DG-po→DG-sg→DG-mo→ProS→SUB→alv→ENTl6a→ENTl5→ENTl3,DG-po
10704,888,10704→632→10703→382→466→579→28→139→52→888,9,10,DG-po→DG-sg→DG-mo→CA1→alv→ec→ENTl6a→ENTl5→ENTl3→PERI2/3,DG-po
10704,120,10704→632→10703→382→466→579→28→139→52→888→540→1121→120,12,14,DG-po→DG-sg→DG-mo→CA1→alv→ec→ENTl6a→ENTl5→ENTl3→PERI2/3→PERI1→ENTl1→AIp1,DG-po
463,15,463→466→603→310→436→428→15,6,11,CA3→alv→fi→SF→fx→mct→PT,CA3
463,1104,463→466→603→310→436→1096→1104,6,11,CA3→alv→fi→SF→fx→AMd→AMv,CA3
502,449,502→466→603→310→581→449,5,27,SUB→alv→fi→SF→TRS→vhc,SUB
463,268,463→466→603→310→564→523→596→754→23→403→260→268,11,17,CA3→alv→fi→SF→MS→MPO→NDB→OT→AAA→MEA→NLOT1→NLOT2,CA3
463,639,463→466→603→310→564→523→596→754→23→403→260→268→639,12,19,CA3→alv→fi→SF→MS→MPO→NDB→OT→AAA→MEA→NLOT1→NLOT2→COAa,CA3
632,581,632→10704→463→466→603→250→258→310→581,8,12,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→TRS,DG-sg
463,685,463→466→603→310→581→436→576073704→262→685,8,12,CA3→alv→fi→SF→TRS→fx→PeF→RT→VM,CA3
463,690,463→466→603→310→581→436→576073704→614→194→210→525→673→54→946→690,14,20,CA3→alv→fi→SF→TRS→fx→PeF→TU→LHA→LM→SUM→mp→mfb→PH→mtt,CA3
463,366,463→466→603→310→581→436→576073704→262→685→366,9,23,CA3→alv→fi→SF→TRS→fx→PeF→RT→VM→SMT,CA3
463,1077,463→466→603→310→581→436→576073704→262→685→366→1077,10,24,CA3→alv→fi→SF→TRS→fx→PeF→RT→VM→SMT→PR,CA3
10704,178,10704→463→466→603→178,4,7,DG-po→CA3→alv→fi→LGv,DG-po
10704,129,10704→463→466→603→129,4,13,DG-po→CA3→alv→fi→V3,DG-po
1084,434,1084→484682508→1037→971→274→610→430→434,7,24,PRE→APr→POST→fp→RSPd6a→RSPd5→RSPv2/3→RSPd2/3,PRE
10704,788,10704→463→466→603→310→436→88→576073704→194→403→1139→23→327→639→788,14,25,DG-po→CA3→alv→fi→SF→fx→AHN→PeF→LHA→MEA→NLOT3→AAA→BMAa→COAa→PAA,DG-po
484682470,231,484682470→466→250→310→436→210→606826647→525→753→690→946→681→231,12,27,ProS→alv→LSc→SF→fx→LM→MMl→SUM→pm→mtt→PH→mtg→AT,ProS
986,986,986,0,1,ccs,ccs
986,382,986→466→382,2,2,ccs→alv→CA1,ccs
986,466,986→466,1,1,ccs→alv,ccs
986,971,986→466→971,2,8,ccs→alv→fp,ccs
986,484682516,986→466→484682516,2,3,ccs→alv→ccb,ccs
986,443,986→466→443,2,9,ccs→alv→dhc,ccs
986,463,986→466→382→423→463,4,6,ccs→alv→CA1→CA2→CA3,ccs
986,502,986→466→382→484682470→502,4,6,ccs→alv→CA1→ProS→SUB,ccs
986,484682470,986→466→382→484682470,3,5,ccs→alv→CA1→ProS,ccs
986,579,986→466→443→579,3,7,ccs→alv→dhc→ec,ccs
986,423,986→466→382→423,3,5,ccs→alv→CA1→CA2,ccs
986,727,986→466→443→579→743→727,5,16,ccs→alv→dhc→ec→ENTm6→ENTm5,ccs
986,1037,986→466→382→484682470→502→443→971→1037,7,14,ccs→alv→CA1→ProS→SUB→dhc→fp→POST,ccs
986,258,986→466→530→258,3,8,ccs→alv→df→LSr,ccs
986,743,986→466→502→443→1037→743,5,14,ccs→alv→SUB→dhc→POST→ENTm6,ccs
986,333,986→466→530→258→333,4,9,ccs→alv→df→LSr→SH,ccs
986,664,986→466→502→443→1037→843→727→664,7,16,ccs→alv→SUB→dhc→POST→PAR→ENTm5→ENTm3,ccs
986,843,986→466→502→443→1037→843,5,17,ccs→alv→SUB→dhc→POST→PAR,ccs
986,526,986→466→502→443→1037→843→727→664→543→526,9,19,ccs→alv→SUB→dhc→POST→PAR→ENTm5→ENTm3→ENTm2→ENTm1,ccs
986,940,986→443→971→940,3,12,ccs→dhc→fp→cing,ccs
423,727,423→382→466→971→484682520→312782652→579→28→743→727,9,20,CA2→CA1→alv→fp→or→VISpor6b→ec→ENTl6a→ENTm6→ENTm5,CA2
423,743,423→382→466→971→484682520→579→743,6,17,CA2→CA1→alv→fp→or→ec→ENTm6,CA2
423,664,423→382→466→971→484682520→579→743→727→664,8,18,CA2→CA1→alv→fp→or→ec→ENTm6→ENTm5→ENTm3,CA2
423,843,423→382→466→971→484682520→312782652→579→28→743→727→843,10,20,CA2→CA1→alv→fp→or→VISpor6b→ec→ENTl6a→ENTm6→ENTm5→PAR,CA2
423,1084,423→382→466→502→1084,4,16,CA2→CA1→alv→SUB→PRE,CA2
423,543,423→382→466→971→484682520→312782652→579→28→743→727→664→543,11,19,CA2→CA1→alv→fp→or→VISpor6b→ec→ENTl6a→ENTm6→ENTm5→ENTm3→ENTm2,CA2
423,1037,423→382→466→502→1037,4,7,CA2→CA1→alv→SUB→POST,CA2
463,542,463→423→382→982→502→542,5,6,CA3→CA2→CA1→FC→SUB→RSPv1,CA3
463,430,463→423→382→982→502→542→430,6,7,CA3→CA2→CA1→FC→SUB→RSPv1→RSPv2/3,CA3
632,986,632→463→466→986,3,7,DG-sg→CA3→alv→ccs,DG-sg
423,488,423→463→466→603→310→258→1108→98→488,8,13,CA2→CA3→alv→fi→SF→LSr→ccg→SEZ→ORBl6b,CA2
423,827,423→463→466→603→310→258→98→940→814→1054→827,10,14,CA2→CA3→alv→fi→SF→LSr→SEZ→cing→DP→ILA6a→ILA5,CA2
423,159,423→463→466→603→310→258→597→814→159,8,16,CA2→CA3→alv→fi→SF→LSr→TTd→DP→AON,CA2
423,582,423→463→466→603→310→258→597→814→910→620→582,10,17,CA2→CA3→alv→fi→SF→LSr→TTd→DP→ORBm6a→ORBm5→ORBm2/3,CA2
423,98,423→463→466→603→310→258→1108→98,7,12,CA2→CA3→alv→fi→SF→LSr→ccg→SEZ,CA2
423,440,423→463→466→603→310→258→1108→98→488→440,9,14,CA2→CA3→alv→fi→SF→LSr→ccg→SEZ→ORBl6b→ORBl6a,CA2
423,1021,423→463→466→603→310→258→1108→98→488→440→1021,10,15,CA2→CA3→alv→fi→SF→LSr→ccg→SEZ→ORBl6b→ORBl6a→MOs6a,CA2
423,196,423→463→466→603→310→258→597→814→159→507→196,10,16,CA2→CA3→alv→fi→SF→LSr→TTd→DP→AON→MOB→AOBgr,CA2
423,597,423→463→466→603→310→258→597,6,12,CA2→CA3→alv→fi→SF→LSr→TTd,CA2
423,1125,423→463→466→603→310→258→597→814→910→620→1125,10,14,CA2→CA3→alv→fi→SF→LSr→TTd→DP→ORBm6a→ORBm5→ORBvl5,CA2
423,288,423→463→466→603→310→258→597→814→910→620→1125→288,11,15,CA2→CA3→alv→fi→SF→LSr→TTd→DP→ORBm6a→ORBm5→ORBvl5→ORBvl2/3,CA2
423,620,423→463→466→603→310→258→597→814→910→620,9,14,CA2→CA3→alv→fi→SF→LSr→TTd→DP→ORBm6a→ORBm5,CA2
423,526157196,423→463→466→603→310→258→1108→98→488→440→1021→526157196,11,16,CA2→CA3→alv→fi→SF→LSr→ccg→SEZ→ORBl6b→ORBl6a→MOs6a→FRP6a,CA2
423,630,423→463→466→603→310→258→98→484682512→488→440→630,10,15,CA2→CA3→alv→fi→SF→LSr→SEZ→scwm→ORBl6b→ORBl6a→ORBl5,CA2
423,772,423→463→466→603→310→258→98→940→814→1054→827→772,11,16,CA2→CA3→alv→fi→SF→LSr→SEZ→cing→DP→ILA6a→ILA5→ACAv5,CA2
423,363,423→463→466→603→310→258→98→940→814→1054→827→363,11,15,CA2→CA3→alv→fi→SF→LSr→SEZ→cing→DP→ILA6a→ILA5→PL5,CA2
423,605,423→463→466→603→310→258→597→159→605,8,16,CA2→CA3→alv→fi→SF→LSr→TTd→AON→TTv,CA2
423,783,423→463→466→603→310→258→98→484682512→488→440→583→783,11,16,CA2→CA3→alv→fi→SF→LSr→SEZ→scwm→ORBl6b→ORBl6a→CLA→AId6a,CA2
423,583,423→463→466→603→310→258→98→484682512→488→440→583,10,16,CA2→CA3→alv→fi→SF→LSr→SEZ→scwm→ORBl6b→ORBl6a→CLA,CA2
423,814,423→463→466→603→310→258→98→940→814,8,14,CA2→CA3→alv→fi→SF→LSr→SEZ→cing→DP,CA2
423,1015,423→463→466→603→310→258→98→940→814→1054→827→363→1015,12,16,CA2→CA3→alv→fi→SF→LSr→SEZ→cing→DP→ILA6a→ILA5→PL5→ACAd5,CA2
423,507,423→463→466→603→310→258→597→507,7,15,CA2→CA3→alv→fi→SF→LSr→TTd→MOB,CA2
423,538,423→463→466→603→310→258→597→814→159→538,9,18,CA2→CA3→alv→fi→SF→LSr→TTd→DP→AON→lotd,CA2
423,699,423→463→466→603→310→258→98→484682512→488→440→583→699,11,14,CA2→CA3→alv→fi→SF→LSr→SEZ→scwm→ORBl6b→ORBl6a→CLA→AIv6b,CA2
423,900,423→463→466→603→310→258→597→814→159→900,9,17,CA2→CA3→alv→fi→SF→LSr→TTd→DP→AON→aco,CA2
423,800,423→463→466→603→310→258→98→484682512→488→440→583→675→800,12,16,CA2→CA3→alv→fi→SF→LSr→SEZ→scwm→ORBl6b→ORBl6a→CLA→AIv6a→AIv5,CA2
971,542,971→579→443→1084→1037→542,5,7,fp→ec→dhc→PRE→POST→RSPv1,fp
971,531,971→579→443→1084→1037→542→531,6,10,fp→ec→dhc→PRE→POST→RSPv1→MPT,fp
971,333,971→466→484682516→250→258→333,5,23,fp→alv→ccb→LSc→LSr→SH,fp
382,41,382→466→971→484682520→305→33→778→721→821→41,9,10,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISpm2/3,CA1
382,805,382→466→971→484682520→305→33→778→721→821→593→805,10,11,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISp1→VISpm1,CA1
382,281,382→466→971→484682520→305→33→778→721→821→41→805→281,11,12,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISpm2/3→VISpm1→VISam1,CA1
382,312782550,382→466→971→484682520→305→33→778→721→821→593→312782550,10,11,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISp1→VISa1,CA1
382,981,382→466→971→484682520→305→33→778→721→821→593→312782550→312782604→981,12,13,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISp1→VISa1→VISrl1→SSp-bfd1,CA1
382,1066,382→466→971→484682520→305→33→778→721→821→593→805→281→1066,12,13,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISp1→VISpm1→VISam1→VISam2/3,CA1
382,450,382→466→971→484682520→305→33→778→721→821→593→312782550→312782604→981→182305693→450,14,29,CA1→alv→fp→or→VISp6b→VISp6a→VISp5→VISp4→VISp2/3→VISp1→VISa1→VISrl1→SSp-bfd1→SSp-un1→SSp-ul1,CA1
382,120,382→484682470→502→443→971→484682520→484682512→579→28→335→977→988→692→888→163→120,15,30,CA1→ProS→SUB→dhc→fp→or→scwm→ec→ENTl6a→PERI6a→ECT6a→ECT5→PERI5→PERI2/3→AIp2/3→AIp1,CA1
382,897,382→484682470→502→443→971→484682520→484682512→579→28→335→977→988→692→888→163→120→897,16,30,CA1→ProS→SUB→dhc→fp→or→scwm→ec→ENTl6a→PERI6a→ECT6a→ECT5→PERI5→PERI2/3→AIp2/3→AIp1→VISC1,CA1
382,735,382→484682470→502→443→971→484682520→484682512→579→28→335→977→988→289→234→1127→755→959→735,17,30,CA1→ProS→SUB→dhc→fp→or→scwm→ec→ENTl6a→PERI6a→ECT6a→ECT5→TEa5→TEa4→TEa2/3→AUDv2/3→AUDv1→AUDp1,CA1
382,607344858,382→466→484682516→250→258→310→436→576073704→614→210→525→673→607344830→607344858,13,24,CA1→alv→ccb→LSc→LSr→SF→fx→PeF→TU→LM→SUM→mp→PN→IPDL,CA1
10703,20,10703→484682470→466→443→28→139→52→20,7,33,DG-mo→ProS→alv→dhc→ENTl6a→ENTl5→ENTl3→ENTl2,DG-mo
10703,1121,10703→484682470→502→443→28→139→52→20→1121,8,10,DG-mo→ProS→SUB→dhc→ENTl6a→ENTl5→ENTl3→ENTl2→ENTl1,DG-mo
10703,443,10703→502→466→443,3,12,DG-mo→SUB→alv→dhc,DG-mo
10703,28,10703→484682470→382→466→443→28,5,18,DG-mo→ProS→CA1→alv→dhc→ENTl6a,DG-mo
10703,312782644,10703→484682470→502→466→971→443→28→139→52→312782644,9,14,DG-mo→ProS→SUB→alv→fp→dhc→ENTl6a→ENTl5→ENTl3→VISpor5,DG-mo
10704,525,10704→463→466→603→310→436→606826647→606826651→732→525,9,12,DG-po→CA3→alv→fi→SF→fx→MMl→MMm→MMme→SUM,DG-po
10704,54,10704→463→466→603→310→436→194→210→525→673→54,10,17,DG-po→CA3→alv→fi→SF→fx→LHA→LM→SUM→mp→mfb,DG-po
382,1092,382→466→603→250→258→310→564→436→802→1104→262→1092,11,21,CA1→alv→fi→LSc→LSr→SF→MS→fx→sm→AMv→RT→em,CA1
382,312782624,382→466→971→484682520→312782624,4,4,CA1→alv→fp→or→VISrl6b,CA1
382,1026,382→466→484682516→484682512→1026,4,7,CA1→alv→ccb→scwm→SSp-ul6b,CA1
382,945,382→466→484682516→484682512→1026→945,5,8,CA1→alv→ccb→scwm→SSp-ul6b→SSp-ul6a,CA1
1084,269,1084→1037→502→466→443→743→727→664→902→869→269,10,34,PRE→POST→SUB→alv→dhc→ENTm6→ENTm5→ENTm3→VISpl5→VISpl4→VISpl2/3,PRE
382,549009211,382→466→484682516→250→310→436→194→63→946→549009211,9,23,CA1→alv→ccb→LSc→SF→fx→LHA→PVHd→PH→MA3,CA1
382,614454277,382→466→484682516→250→310→436→194→63→946→549009211→614454277,10,24,CA1→alv→ccb→LSc→SF→fx→LHA→PVHd→PH→MA3→Su3,CA1
1037,10,1037→916→10,2,2,POST→bsc→SCig,POST
1037,916,1037→916,1,1,POST→bsc,POST
1037,482,1037→1084→482,2,2,POST→PRE→bic,POST
502,916,502→443→1037→916,3,3,SUB→dhc→POST→bsc,SUB
1037,377,1037→502→443→743→727→843→377,6,6,POST→SUB→dhc→ENTm6→ENTm5→PAR→VISpl6a,POST
1037,902,1037→502→466→443→579→305→377→902,7,21,POST→SUB→alv→dhc→ec→VISp6b→VISpl6a→VISpl5,POST
502,924,502→443→466→530→250→258→310→436→194→210→924,10,26,SUB→dhc→alv→df→LSc→LSr→SF→fx→LHA→LM→cpd,SUB
382,880,382→466→603→310→436→194→525→54→595→12→679→238→872→898→880,14,36,CA1→alv→fi→SF→fx→LHA→SUM→mfb→fr→IF→CS→RPO→DR→PCG→DTN,CA1
1037,310,1037→443→466→484682516→530→250→258→310,7,25,POST→dhc→alv→ccb→df→LSc→LSr→SF,POST
1037,436,1037→443→466→484682516→530→250→258→310→436,8,27,POST→dhc→alv→ccb→df→LSc→LSr→SF→fx,POST
1037,54,1037→443→466→484682516→530→250→258→310→436→576073704→194→525→54,12,32,POST→dhc→alv→ccb→df→LSc→LSr→SF→fx→PeF→LHA→SUM→mfb,POST
1037,262,1037→443→466→484682516→530→250→258→310→436→262,9,28,POST→dhc→alv→ccb→df→LSc→LSr→SF→fx→RT,POST
10704,986,10704→463→466→986,3,10,DG-po→CA3→alv→ccs,DG-po
10704,753,10704→463→466→603→310→436→606826647→525→753,8,15,DG-po→CA3→alv→fi→SF→fx→MMl→SUM→pm,DG-po
10704,732,10704→463→466→603→310→436→606826647→606826651→732,8,11,DG-po→CA3→alv→fi→SF→fx→MMl→MMm→MMme,DG-po
10704,606826651,10704→463→466→603→310→436→606826647→606826651,7,13,DG-po→CA3→alv→fi→SF→fx→MMl→MMm,DG-po
10704,606826647,10704→463→466→603→310→436→606826647,6,12,DG-po→CA3→alv→fi→SF→fx→MMl,DG-po
10704,980,10704→463→466→603→310→436→606826647→606826651→732→525→980,10,15,DG-po→CA3→alv→fi→SF→fx→MMl→MMm→MMme→SUM→PMd,DG-po
423,564,423→463→466→603→250→310→564,6,10,CA2→CA3→alv→fi→LSc→SF→MS,CA2
423,596,423→463→466→603→250→310→564→596,7,11,CA2→CA3→alv→fi→LSc→SF→MS→NDB,CA2
423,1108,423→463→466→484682516→250→1108,5,16,CA2→CA3→alv→ccb→LSc→ccg,CA2
382,182305713,382→466→986→484682516→484682520→182305713,5,11,CA1→alv→ccs→ccb→or→SSp-un6b,CA1
382,470,382→466→530→250→310→581→436→576073704→194→102→470,10,22,CA1→alv→df→LSc→SF→TRS→fx→PeF→LHA→nst→STN,CA1
484682470,163,484682470→466→579→484682520→312782652→729→977→988→692→139→344→163,11,22,ProS→alv→ec→or→VISpor6b→TEa6a→ECT6a→ECT5→PERI5→ENTl5→AIp5→AIp2/3,ProS
632,971,632→463→466→971,3,7,DG-sg→CA3→alv→fp,DG-sg
382,1094,382→466→484682516→940→882→844→648→1128→1094,8,17,CA1→alv→ccb→cing→MOp6b→MOp6a→MOp5→SSp-ll5→SSp-ll4,CA1
463,595,463→466→603→310→436→576073704→194→210→525→673→595,10,29,CA3→alv→fi→SF→fx→PeF→LHA→LM→SUM→mp→fr,CA3
632,484682516,632→10704→463→466→484682516,4,5,DG-sg→DG-po→CA3→alv→ccb,DG-sg
632,564,632→10704→463→466→603→250→258→310→564,8,12,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS,DG-sg
632,272,632→10704→463→466→603→250→258→310→564→272,9,15,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→AVPV,DG-sg
632,596,632→10704→463→466→603→250→258→310→564→596,9,13,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB,DG-sg
632,523,632→10704→463→466→603→250→258→523,7,16,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→MPO,DG-sg
632,689,632→10704→463→466→603→250→258→596→689,8,13,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→NDB→VLPO,DG-sg
632,390,632→10704→463→466→603→250→258→310→564→596→390,10,19,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB→SO,DG-sg
632,226,632→10704→463→466→603→250→258→310→564→596→226,10,16,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB→LPO,DG-sg
632,403,632→10704→463→466→603→250→258→310→564→596→272→403,11,17,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB→AVPV→MEA,DG-sg
632,754,632→10704→463→466→603→250→258→310→564→596→754,10,17,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB→OT,DG-sg
632,194,632→10704→463→466→603→250→258→310→564→596→226→194,11,22,DG-sg→DG-po→CA3→alv→fi→LSc→LSr→SF→MS→NDB→LPO→LHA,DG-sg
