start_node,end_node,path,path_length,edges_used
693,1105,693→614→194→342→403→559→1105,6,11
693,884,693→614→194→403→559→551→544→579→303→131→884,10,22
693,414,693→830→946→414,3,3
693,364,693→614→194→364,3,4
223,83,223→614→173→194→342→6→321→563807439→484682524→218→916→10→580→482→658→122→841→661→1069→83,19,58
223,549009215,223→614→173→194→342→6→1044→560581563→563807435→325→218→560581551→215→10→17→26→820→616→866→549009215,19,40
223,437,223→614→173→125→194→403→342→6→1044→560581563→563807435→128→1052→534→621→549009223→549009215→549009219→1093→1048→978→852→437,22,32
223,661,223→693→576073704→194→1031→6→262→560581563→1088→563807435→1029→215→17→26→128→616→1052→123→7→445→852→136→978→661,23,57
223,955,223→614→173→125→6→1044→560581563→563807435→325→218→916→10→580→482→658→122→841→661→866→955,19,55
693,639,693→614→194→403→639,4,9
693,966,693→614→194→403→559→551→544→579→303→311→966,10,38
693,260,693→576073704→194→403→260,4,15
693,971,693→173→88→515→523→72→266→258→310→603→466→971,11,35
693,484682528,693→614→194→342→559→484682528,5,11
693,961,693→614→194→403→639→788→961,6,24
693,382,693→88→523→72→266→258→310→603→466→382,9,41
693,466,693→88→515→523→72→266→258→310→603→466,9,44
693,566,693→614→194→342→403→559→1105→334→311→566,9,33
693,551,693→614→194→403→559→551,5,8
693,463,693→614→173→88→523→72→564→310→603→466→463,10,48
693,911,693→576073704→194→102→470→381→128→911,7,61
693,140,693→830→946→414→609→140,5,20
223,460,223→614→349→125→6→1044→1079→1072→218→916→75→10→17→26→42→898→460,16,59
223,12,223→614→1→210→525→607344858→607344834→607344862→12,8,35
223,591,223→126→1004→980→525→607344834→607344862→12→591,8,51
693,874,693→614→194→349→125→924→381→874,7,33
693,606826651,693→1004→980→606826651,3,7
693,397,693→194→364→749→214→128→1060→681→197→397,9,17
693,673,693→614→194→6→470→364→749→697→673,8,37
614,605,614→173→125→689→596→342→754→605,7,9
614,10,614→349→125→924→66→1044→560581563→1079→1072→325→218→1029→215→10,13,36
614,851,614→194→125→321→66→1044→560581563→1088→1079→1072→325→218→1029→215→10→851,15,31
614,186,614→194→351→802→362→186,5,21
614,575,614→194→349→125→6→321→178→27→563807439→1079→1072→325→218→575,13,19
614,158,614→693→830→946→414→609→158,6,20
614,50,614→693→830→946→414→609→50,6,8
693,496345668,693→614→194→125→321→178→496345668,6,26
693,350,693→576073704→194→685→414→128→898→202→350,8,24
693,374,693→436→576073704→194→349→125→6→470→381→374,9,23
693,1031,693→436→576073704→194→1031,4,10
693,214,693→576073704→194→364→749→697→128→214,7,26
693,122,693→173→436→576073704→194→1031→6→262→422→563807435→560581551→215→17→26→828→658→616→866→114→122,19,43
693,841,693→576073704→194→102→804→697→841,6,44
693,190,693→436→576073704→194→102→470→697→1088→563807435→560581551→215→17→128→828→612→866→841→190,17,37
693,198,693→576073704→194→125→6→1088→563807435→1029→128→874→381→841→190→198,13,64
693,820,693→614→194→125→6→924→1044→560581563→1088→1079→1072→325→218→1029→128→820,15,63
693,1060,693→436→210→525→58→673→749→681→1060,8,20
693,197,693→946→194→54→749→681→197,6,41
830,693,830→693,1,1
181,181,181,0,1
88,173,88→173,1,1
88,523,88→523,1,1
88,689,88→523→689,2,4
88,286,88→347→286,2,2
88,159,88→523→564→258→159,4,23
88,515,88→515,1,1
88,125,88→194→125,2,6
88,605,88→576073704→614→436→194→226→342→605,7,19
88,596,88→194→226→596,3,6
88,149,88→38→181→149,3,12
88,23,88→351→342→23,3,23
88,56,88→523→226→342→56,4,5
88,218,88→830→946→42→634→575→218,6,42
88,10,88→693→830→946→42→26→17→10,7,31
88,17,88→693→830→946→609→42→26→17,7,19
88,362,88→38→181→15→362,4,32
88,851,88→194→946→42→26→17→10→851,7,29
88,186,88→830→946→414→609→50→186,6,43
88,575,88→38→181→189→1120→599→15→149→50→575,9,51
88,158,88→830→946→414→609→158,5,12
88,50,88→830→946→414→609→50,5,11
88,298,88→194→226→342→298,4,17
38,576073704,38→88→576073704,2,3
38,38,38,0,1
38,980,38→63→830→946→980,4,18
38,830,38→63→830,2,5
38,194,38→88→576073704→194,3,4
38,1126,38→63→830→946→980→1126,5,9
38,173,38→88→173,2,5
38,946,38→88→576073704→194→946,4,9
38,364,38→88→576073704→194→364,4,9
38,749,38→88→576073704→194→364→749,5,6
38,374,38→88→576073704→194→364→749→374,6,10
38,118,38→63→118,2,2
38,390,38→88→576073704→194→390,4,8
38,381,38→88→576073704→194→364→749→374→381,7,11
38,226,38→88→576073704→194→226,4,9
38,596,38→88→173→194→226→596,5,30
38,88,38→88,1,1
38,580,38→88→614→194→364→749→374→381→580,8,13
38,523,38→515→523,2,9
38,342,38→347→88→576073704→194→342,5,23
38,1029,38→88→576073704→614→194→364→470→381→1044→560581563→1088→563807435→1029,12,15
38,10,38→88→614→223→173→349→117→125→66→1044→1079→1072→325→218→75→10,15,23
38,351,38→351,1,11
38,286,38→802→194→576073704→436→614→173→286,7,19
38,658,38→88→576073704→194→364→749→374→381→658,8,19
38,1109,38→351→1109,2,9
38,72,38→515→523→72,3,11
38,452,38→452,1,7
38,612,38→63→576073704→194→364→749→374→381→658→612,9,24
38,866,38→88→576073704→194→364→749→374→381→128→1052→728→866,11,37
38,515,38→515,1,1
38,445,38→88→576073704→194→364→749→374→381→658→1093→136→852→445,12,39
38,852,38→88→576073704→194→364→749→246→128→1052→123→7→852,11,56
38,133,38→133,1,3
38,56,38→351→56,2,11
38,549009215,38→63→576073704→194→749→374→381→1052→534→549009215,9,60
38,347,38→347,1,1
38,223,38→88→576073704→194→614→223,5,6
38,136,38→88→576073704→194→749→374→381→1052→534→549009215→114→661→978→852→136,14,60
38,955,38→88→576073704→194→749→374→381→1052→123→7→445→852→955,12,56
38,436,38→436,1,2
38,266,38→351→266,2,23
38,1052,38→88→576073704→194→364→749→374→381→1052,8,18
38,310,38→351→1109→72→266→310,5,29
38,773,38→88→576073704→194→364→128→1052→534→549009215→114→661→978→143→136→773,14,74
38,728,38→88→614→194→364→749→374→381→128→1052→728,10,20
38,258,38→515→133→523→564→258,5,26
38,651,38→88→576073704→194→364→749→374→381→1052→534→549009215→136→852→651,13,78
38,1098,38→88→576073704→194→364→749→374→381→1052→534→549009215→114→661→852→1098,14,62
38,839,38→88→576073704→194→364→128→1052→123→7→852→651→839,11,83
38,553,38→88→576073704→194→749→246→128→1052→123→7→661→852→1098→955→553,14,65
38,1107,38→88→576073704→194→364→749→374→128→1052→123→7→445→852→136→1107,14,51
38,164,38→88→614→194→364→749→697→128→1052→534→621→852→1098→651→164,14,45
38,63,38→63,1,1
38,181,38→181,1,1
38,614,38→88→576073704→194→614,4,4
38,10671,38→88→576073704→194→614→223→10671,6,6
38,126,38→88→576073704→194→614→223→126,6,8
436,436,436,0,1
436,351,436→351,1,1
194,194,194,0,1
515,88,515→88,1,2
63,946,63→946,1,6
88,126,88→693→118→223→126,4,13
38,7,38→88→436→194→364→749→374→128→1052→123→7,10,18
63,194,63→194,1,2
63,263,63→88→576073704→194→226→523→263,6,8
63,403,63→194→125→403,3,33
63,342,63→194→342,2,8
63,900,63→194→226→342→56→900,5,29
63,523,63→88→576073704→194→226→523,5,10
63,364,63→88→576073704→194→364,4,8
63,56,63→576073704→194→226→342→56,5,12
63,749,63→88→576073704→194→364→749,5,7
63,272,63→576073704→194→226→523→272,5,30
63,128,63→194→364→749→374→381→128,6,26
63,470,63→194→364→470,3,4
63,998,63→194→342→559→998,4,11
63,159,63→181→1077→802→194→351→1109→266→258→159,9,13
63,607344862,63→38→88→576073704→194→614→1→1004→210→606826647→525→673→607344862,12,17
63,672,63→194→6→125→403→559→551→672,7,26
63,630,63→88→576073704→194→226→342→56→159→630,8,12
63,515,63→88→523→515,3,13
63,866,63→194→364→749→374→381→658→866,7,57
63,1105,63→194→125→403→559→1105,5,29
63,440,63→181→366→685→262→194→342→998→56→672→440,10,18
63,978,63→194→364→749→374→381→658→612→866→978,9,46
63,661,63→194→364→749→697→128→1052→612→658→122→841→661,11,53
63,381,63→88→576073704→194→364→749→374→381,7,12
63,12,63→830→88→347→30→286→173→614→194→210→58→673→749→12,13,17
63,566,63→88→576073704→194→364→470→125→403→1105→327→451→788→566,12,13
63,608,63→88→576073704→194→349→403→559→342→998→56→672→440→630→608,13,15
63,576073699,63→88→576073699,2,24
63,123,63→576073704→194→54→749→374→381→658→612→866→7→123,11,24
63,963,63→88→576073704→194→364→128→246→612→122→114→963,10,25
63,852,63→194→364→374→381→128→1052→534→621→549009223→852,10,61
63,17,63→181→189→599→59→149→50→158→634→17,9,46
63,52,63→194→342→403→1105→327→451→788→566→52,9,20
63,1091,63→194→364→374→381→128→872→616→658→1091,9,47
63,955,63→194→364→749→374→381→1052→658→612→866→955,10,53
63,526157196,63→88→576073704→194→349→403→559→342→998→56→672→440→630→608→526157196,14,18
63,363,63→88→576073704→194→349→403→559→342→998→56→672→440→630→608→910→84→363,16,22
63,347,63→88→347,2,3
63,773,63→194→364→749→374→381→1052→612→866→978→955→136→773,12,86
63,839,63→194→364→749→374→381→1052→534→621→549009223→852→651→839,12,69
63,651,63→194→364→374→128→658→122→841→978→136→651,10,108
63,1098,63→194→128→1052→612→122→114→661→852→1098,9,72
63,553,63→576073704→194→364→128→1052→658→866→553,8,49
63,1021,63→88→576073704→194→349→403→559→342→998→56→672→440→630→608→526157196→84→1021,16,21
